"Date","Open","low","close","high_to_low","open_to_close","high"
"Date","Open","High","Low","Close","",""
"(High-Low)","","","","","(Open-Close)",""
"2012-03-02","10337.70","10192.80","10434.30","391.45","-96.60","10584.25"
"2012-03-01","10385.15","10160.25","10288.90","224.90","96.25","10385.15"
"2012-02-29","10561.75","10340.75","10414.20","326.55","147.55","10667.30"
"2012-02-28","10179.95","10178.85","10484.00","382.85","-304.05","10561.70"
"2012-02-27","10527.65","10073.90","10103.95","453.75","423.70","10527.65"
"2012-02-24","10691.75","10435.55","10506.80","323.50","184.95","10759.05"
"2012-02-23","10693.75","10621.80","10713.35","230.85","-19.60","10852.65"
"2012-02-22","11160.40","10714.05","10747.15","512.70","413.25","11226.75"
"2012-02-21","11042.60","11042.60","11170.40","164.45","-127.80","11207.05"
"2012-02-17","11042.85","11013.00","11074.90","190.35","-32.05","11203.35"
"2012-02-16","10896.05","10780.05","10921.90","160.75","-25.85","10940.80"
"2012-02-15","10633.65","10633.15","10930.70","326.35","-297.05","10959.50"
"2012-02-14","10449.45","10449.10","10556.65","157.75","-107.20","10606.85"
"2012-02-13","10451.10","10335.70","10473.60","197.15","-22.50","10532.85"
"2012-02-10","10482.15","10344.20","10442.65","210.80","39.50","10555.00"
"2012-02-09","10267.25","10267.25","10507.60","279.15","-240.35","10546.40"
"2012-02-08","10308.20","10208.45","10320.10","193.20","-11.90","10401.65"
"2012-02-07","10368.50","10260.15","10324.60","169.55","43.90","10429.70"
"2012-02-06","10219.60","10183.45","10269.25","147.80","-49.65","10331.25"
"2012-02-03","9992.00","9928.45","10133.65","230.50","-141.65","10158.95"
"2012-02-02","10012.95","9776.55","9992.05","313.65","20.90","10090.20"
"2012-02-01","9941.90","9762.00","9949.10","205.45","-7.20","9967.45"
"2012-01-31","9625.70","9625.70","9919.45","320.80","-293.75","9946.50"
"2012-01-30","9741.25","9509.15","9537.10","232.10","204.15","9741.25"
"2012-01-27","9969.25","9701.50","9813.65","267.75","155.60","9969.25"
"2012-01-25","9871.95","9762.50","9856.60","143.00","15.35","9905.50"
"2012-01-24","9536.05","9456.25","9834.00","428.90","-297.95","9885.15"
"2012-01-23","9503.10","9503.10","9520.30","155.90","-17.20","9659.00"
"2012-01-20","9291.15","9268.50","9516.85","291.65","-225.70","9560.15"
"2012-01-19","9106.80","9106.80","9199.40","106.05","-92.60","9212.85"
"2012-01-18","9067.35","8922.70","9023.40","144.65","43.95","9067.35"
"2012-01-17","9013.65","9011.80","9056.70","102.65","-43.05","9114.45"
"2012-01-16","8913.25","8813.85","8940.25","154.10","-27.00","8967.95"
"2012-01-13","8989.90","8913.95","8975.05","159.05","14.85","9073.00"
"2012-01-12","8831.45","8830.25","8930.25","185.00","-98.80","9015.25"
"2012-01-11","8758.25","8736.25","8839.70","122.70","-81.45","8858.95"
"2012-01-10","8535.65","8535.65","8735.05","213.15","-199.40","8748.80"
"2012-01-09","8450.40","8329.90","8481.35","187.90","-30.95","8517.80"
"2012-01-07","8471.15","8436.45","8452.80","43.95","18.35","8480.40"
"2012-01-06","8397.35","8297.55","8488.25","289.10","-90.90","8586.65"
"2012-01-05","8421.50","8394.25","8454.90","121.90","-33.40","8516.15"
"2012-01-04","8388.95","8294.35","8408.40","159.05","-19.45","8453.40"
"2012-01-03","8072.80","8072.80","8340.30","283.55","-267.50","8356.35"
"2012-01-02","8009.85","7888.25","7995.05","140.20","14.80","8028.45"
"2011-12-30","8073.20","7925.15","7968.65","195.00","104.55","8120.15"
"2011-12-29","8050.30","7986.75","8027.40","150.65","22.90","8137.40"
"2011-12-28","8256.10","8053.15","8111.40","202.95","144.70","8256.10"
"2011-12-27","8348.55","8223.85","8275.50","141.90","73.05","8365.75"
"2011-12-26","8301.35","8292.65","8374.55","127.55","-73.20","8420.20"
"2011-12-23","8406.20","8253.45","8296.45","198.50","109.75","8451.95"
"2011-12-22","8106.20","8064.15","8384.65","351.55","-278.45","8415.70"
"2011-12-21","7999.00","7936.00","8189.15","299.65","-190.15","8235.65"
"2011-12-20","7948.45","7766.35","7798.55","195.35","149.90","7961.70"
"2011-12-19","8122.25","7801.55","7920.75","320.70","201.50","8122.25"
"2011-12-16","8482.25","8127.20","8171.90","475.60","310.35","8602.80"
"2011-12-15","8449.45","8375.65","8445.10","133.85","4.35","8509.50"
"2011-12-14","8549.55","8482.95","8533.00","213.95","16.55","8696.90"
"2011-12-13","8475.85","8393.30","8571.95","249.05","-96.10","8642.35"
"2011-12-12","8900.90","8504.45","8543.40","415.80","357.50","8920.25"
"2011-12-09","8786.35","8689.85","8811.10","242.15","-24.75","8932.00"
"2011-12-08","9126.45","8871.25","8915.70","282.15","210.75","9153.40"
"2011-12-07","9235.35","9133.55","9176.25","139.55","59.10","9273.10"
"2011-12-05","9154.90","9073.80","9173.75","141.60","-18.85","9215.40"
"2011-12-02","8924.15","8859.65","9172.75","341.00","-248.60","9200.65"
"2011-12-01","8872.80","8821.50","8895.30","212.35","-22.50","9033.85"
"2011-11-30","8529.05","8490.35","8564.10","213.75","-35.05","8704.10"
"2011-11-29","8824.55","8587.45","8623.90","256.45","200.65","8843.90"
"2011-11-28","8598.70","8598.70","8793.15","211.25","-194.45","8809.95"
"2011-11-25","8438.20","8360.55","8488.60","198.05","-50.40","8558.60"
"2011-11-24","8412.55","8276.75","8472.50","227.65","-59.95","8504.40"
"2011-11-23","8556.40","8240.45","8399.30","315.95","157.10","8556.40"
"2011-11-22","8603.85","8544.05","8611.70","154.15","-7.85","8698.20"
"2011-11-21","8806.70","8522.30","8554.15","284.40","252.55","8806.70"
"2011-11-18","8867.80","8706.00","8850.25","166.65","17.55","8872.65"
"2011-11-17","9049.30","8899.65","8930.90","225.25","118.40","9124.90"
"2011-11-16","9055.60","8957.05","9061.55","188.60","-5.95","9145.65"
"2011-11-15","9254.75","9062.40","9085.70","246.10","169.05","9308.50"
"2011-11-14","9416.35","9254.30","9275.00","204.05","141.35","9458.35"
"2011-11-11","9553.00","9270.35","9292.55","301.50","260.45","9571.85"
"2011-11-09","9896.15","9565.10","9592.65","331.05","303.50","9896.15"
"2011-11-08","9855.95","9732.85","9852.55","161.10","3.40","9893.95"
"2011-11-04","9887.90","9808.10","9836.35","106.00","51.55","9914.10"
"2011-11-03","9743.85","9648.65","9782.50","166.00","-38.65","9814.65"
"2011-11-02","9739.10","9726.75","9781.05","161.95","-41.95","9888.70"
"2011-11-01","9898.40","9782.70","9822.25","201.65","76.15","9984.35"
"2011-10-31","9932.00","9826.80","9989.65","253.25","-57.65","10080.05"
"2011-10-28","9837.95","9837.35","9917.05","95.05","-79.10","9932.40"
"2011-10-26","9574.55","9523.70","9546.60","83.60","27.95","9607.30"
"2011-10-25","9709.85","9323.00","9511.60","494.10","198.25","9817.10"
"2011-10-24","9819.50","9606.75","9647.85","309.85","171.65","9916.60"
"2011-10-21","9767.40","9678.40","9695.35","132.95","72.05","9811.35"
"2011-10-20","9722.85","9618.35","9746.40","145.45","-23.55","9763.80"
"2011-10-19","9673.00","9673.00","9841.35","192.85","-168.35","9865.85"
"2011-10-18","9625.55","9492.95","9583.90","141.60","41.65","9634.55"
"2011-10-17","9717.35","9666.35","9721.30","121.85","-3.95","9788.20"
"2011-10-14","9548.25","9526.95","9660.40","164.90","-112.15","9691.85"
"2011-10-13","9594.00","9547.10","9591.25","137.95","2.75","9685.05"
"2011-10-12","9240.40","9193.75","9482.30","320.45","-241.90","9514.20"
"2011-10-11","9262.10","9148.10","9178.65","215.10","83.45","9363.20"
"2011-10-10","9051.00","8982.90","9168.90","207.95","-117.90","9190.85"
"2011-10-07","8970.55","8970.55","9038.25","149.50","-67.70","9120.05"
"2011-10-05","8930.75","8626.45","8701.30","365.35","229.45","8991.80"
"2011-10-04","9135.05","8818.05","8913.35","422.10","221.70","9240.15"
"2011-10-03","9332.60","9156.45","9185.90","176.15","146.70","9332.60"
"2011-09-30","9600.35","9420.65","9468.30","215.00","132.05","9635.65"
"2011-09-29","9467.55","9406.35","9653.40","282.30","-185.85","9688.65"
"2011-09-28","9670.45","9449.00","9512.15","226.65","158.30","9675.65"
"2011-09-27","9528.30","9528.30","9619.95","133.20","-91.65","9661.50"
"2011-09-26","9373.95","9165.80","9384.50","301.95","-10.55","9467.75"
"2011-09-23","9418.70","9284.65","9375.70","256.15","43.00","9540.80"
"2011-09-22","9756.20","9489.70","9520.60","266.50","235.60","9756.20"
"2011-09-21","9838.60","9809.30","9929.00","153.65","-90.40","9962.95"
"2011-09-20","9589.35","9578.60","9812.70","270.05","-223.35","9848.65"
"2011-09-19","9664.35","9545.85","9583.55","118.50","80.80","9664.35"
"2011-09-16","9744.65","9590.15","9720.25","208.60","24.40","9798.75"
"2011-09-15","9569.35","9390.10","9660.35","318.70","-91.00","9708.80"
"2011-09-14","9365.05","9267.55","9472.45","239.80","-107.40","9507.35"
"2011-09-13","9454.45","9260.90","9339.70","306.60","114.75","9567.50"
"2011-09-12","9550.95","9347.15","9395.25","203.80","155.70","9550.95"
"2011-09-09","9947.10","9647.60","9678.70","324.40","268.40","9972.00"
"2011-09-08","9888.55","9749.20","9920.05","191.05","-31.50","9940.25"
"2011-09-07","9698.40","9683.95","9858.90","222.85","-160.50","9906.80"
"2011-09-06","9556.95","9364.60","9657.60","330.85","-100.65","9695.45"
"2011-09-05","9509.00","9448.75","9614.05","181.30","-105.05","9630.05"
"2011-09-02","9707.45","9490.00","9581.35","217.45","126.10","9707.45"
"2011-08-30","9466.30","9355.15","9533.40","210.15","-67.10","9565.30"
"2011-08-29","9099.85","9099.85","9342.45","278.25","-242.60","9378.10"
"2011-08-26","9186.40","8917.95","8974.55","299.75","211.85","9217.70"
"2011-08-25","9393.35","9134.95","9177.25","266.20","216.10","9401.15"
"2011-08-24","9453.05","9275.15","9331.85","286.75","121.20","9561.90"
"2011-08-23","9474.05","9303.35","9488.70","219.65","-14.65","9523.00"
"2011-08-22","9422.65","9224.95","9407.35","241.15","15.30","9466.10"
"2011-08-19","9452.70","9280.25","9404.85","307.45","47.85","9587.70"
"2011-08-18","9987.60","9564.95","9601.50","437.35","386.10","10002.30"
"2011-08-17","10050.00","9869.75","9953.20","303.35","96.80","10173.10"
"2011-08-16","10315.10","10023.00","10056.40","292.10","258.70","10315.10"
"2011-08-12","10469.15","10131.65","10182.70","337.50","286.45","10469.15"
"2011-08-11","10419.40","10323.50","10338.80","193.40","80.60","10516.90"
"2011-08-10","10516.45","10393.70","10463.20","122.75","53.25","10516.45"
"2011-08-09","9952.20","9920.80","10196.55","503.45","-244.35","10424.25"
"2011-08-08","10121.40","10072.45","10232.30","409.05","-110.90","10481.50"
"2011-08-05","10306.10","10150.30","10354.50","241.95","-48.40","10392.25"
"2011-08-04","10682.45","10515.05","10537.05","250.90","145.40","10765.95"
"2011-08-03","10647.90","10545.15","10639.55","141.25","8.35","10686.40"
"2011-08-02","10902.55","10720.30","10743.30","182.25","159.25","10902.55"
"2011-08-01","11014.15","10882.05","10939.00","182.85","75.15","11064.90"
"2011-07-29","10820.65","10758.40","10893.65","210.40","-73.00","10968.80"
"2011-07-28","10902.60","10799.85","10828.50","154.40","74.10","10954.25"
"2011-07-27","11126.70","10961.95","11000.15","177.70","126.55","11139.65"
"2011-07-26","11397.95","11068.20","11114.55","362.55","283.40","11430.75"
"2011-07-25","11286.25","11233.35","11391.80","199.75","-105.55","11433.10"
"2011-07-22","11110.75","11105.70","11291.95","203.75","-181.20","11309.45"
"2011-07-21","11159.10","11021.70","11049.80","171.35","109.30","11193.05"
"2011-07-20","11372.15","11142.40","11164.70","246.10","207.45","11388.50"
"2011-07-19","11230.05","11204.75","11313.85","149.00","-83.80","11353.75"
"2011-07-18","11234.70","11176.85","11228.85","100.60","5.85","11277.45"
"2011-07-15","11249.40","11195.50","11234.55","139.10","14.85","11334.60"
"2011-07-14","11121.40","11072.50","11263.80","312.85","-142.40","11385.35"
"2011-07-13","11065.20","11060.90","11142.25","103.35","-77.05","11164.25"
"2011-07-12","11040.70","10941.30","11022.55","190.45","18.15","11131.75"
"2011-07-11","11275.00","11106.85","11135.50","168.15","139.50","11275.00"
"2011-07-08","11431.95","11270.00","11285.15","181.25","146.80","11451.25"
"2011-07-07","11298.00","11232.15","11426.10","214.40","-128.10","11446.55"
"2011-07-06","11379.20","11255.05","11283.05","149.65","96.15","11404.70"
"2011-07-05","11385.05","11302.60","11406.10","129.10","-21.05","11431.70"
"2011-07-04","11379.05","11322.05","11379.80","78.95","-0.75","11401.00"
"2011-07-01","11359.95","11190.00","11255.00","169.95","104.95","11359.95"
"2011-06-30","11183.25","11149.20","11244.65","122.15","-61.40","11271.35"
"2011-06-29","11110.35","11090.55","11153.35","79.80","-43.00","11170.35"
"2011-06-28","11059.15","10986.70","11054.05","127.50","5.10","11114.20"
"2011-06-27","10808.90","10774.10","11032.50","294.50","-223.60","11068.60"
"2011-06-24","10576.50","10576.50","10854.50","298.75","-278.00","10875.25"
"2011-06-23","10453.10","10421.65","10526.45","131.70","-73.35","10553.35"
"2011-06-22","10526.40","10435.05","10475.20","116.75","51.20","10551.80"
"2011-06-21","10503.75","10426.85","10459.15","218.25","44.60","10645.10"
"2011-06-20","10592.65","10340.40","10484.30","278.00","108.35","10618.40"
"2011-06-17","10652.85","10548.20","10598.25","104.65","54.60","10652.85"
"2011-06-16","10550.65","10502.40","10572.15","203.60","-21.50","10706.00"
"2011-06-15","10789.90","10608.80","10626.65","187.05","163.25","10795.85"
"2011-06-14","10737.30","10737.30","10803.95","93.10","-66.65","10830.40"
"2011-06-13","10675.30","10616.05","10717.50","141.35","-42.20","10757.40"
"2011-06-10","10800.45","10627.60","10714.25","187.25","86.20","10814.85"
"2011-06-09","10775.45","10734.75","10785.40","115.60","-9.95","10850.35"
"2011-06-08","10816.40","10764.70","10791.45","117.60","24.95","10882.30"
"2011-06-07","10799.35","10796.15","10873.45","122.10","-74.10","10918.25"
"2011-06-06","10734.25","10682.30","10854.65","191.60","-120.40","10873.90"
"2011-06-03","10860.25","10751.10","10782.00","195.65","78.25","10946.75"
"2011-06-02","10872.25","10802.35","10839.25","79.05","33.00","10881.40"
"2011-06-01","11011.20","10959.10","11033.40","97.30","-22.20","11056.40"
"2011-05-31","10828.95","10819.45","11020.85","217.30","-191.90","11036.75"
"2011-05-30","10742.00","10715.10","10781.45","108.15","-39.45","10823.25"
"2011-05-27","10491.45","10491.45","10722.65","243.75","-231.20","10735.20"
"2011-05-26","10404.05","10379.25","10468.30","122.65","-64.25","10501.90"
"2011-05-25","10427.15","10340.65","10355.80","87.60","71.35","10428.25"
"2011-05-24","10360.95","10360.75","10425.55","164.05","-64.60","10524.80"
"2011-05-23","10612.55","10339.95","10368.25","272.60","244.30","10612.55"
"2011-05-20","10582.45","10540.95","10664.10","186.30","-81.65","10727.25"
"2011-05-19","10661.45","10524.35","10558.35","150.35","103.10","10674.70"
"2011-05-18","10669.60","10550.95","10599.05","144.75","70.55","10695.70"
"2011-05-17","10920.95","10617.15","10668.85","355.30","252.10","10972.45"
"2011-05-16","10975.15","10878.65","10912.35","96.50","62.80","10975.15"
"2011-05-13","10896.55","10838.15","11020.95","342.25","-124.40","11180.40"
"2011-05-12","11009.30","10865.15","10887.45","210.85","121.85","11076.00"
"2011-05-11","11036.15","10904.10","11059.05","193.15","-22.90","11097.25"
"2011-05-10","11068.60","10945.70","11009.40","151.20","59.20","11096.90"
"2011-05-09","11194.45","10956.35","11076.50","257.15","117.95","11213.50"
"2011-05-06","10751.30","10751.30","11145.10","416.10","-393.80","11167.40"
"2011-05-05","10909.05","10677.30","10730.10","310.30","178.95","10987.60"
"2011-05-04","10888.45","10797.60","10913.35","215.80","-24.90","11013.40"
"2011-05-03","11222.05","10849.15","10898.30","500.35","323.75","11349.50"
"2011-05-02","11509.30","11204.65","11243.80","338.70","265.50","11543.35"
"2011-04-29","11671.05","11406.85","11483.75","316.40","187.30","11723.25"
"2011-04-28","11851.75","11659.50","11684.80","195.70","166.95","11855.20"
"2011-04-27","11922.30","11732.25","11779.85","204.10","142.45","11936.35"
"2011-04-26","11903.80","11709.80","11867.70","202.65","36.10","11912.45"
"2011-04-25","11860.35","11860.35","11879.00","117.70","-18.65","11978.05"
"2011-04-21","11857.45","11836.95","11894.75","89.10","-37.30","11926.05"
"2011-04-20","11678.70","11614.60","11794.55","199.10","-115.85","11813.70"
"2011-04-19","11562.95","11482.15","11586.75","149.00","-23.80","11631.15"
"2011-04-18","11754.20","11525.05","11539.75","362.05","214.45","11887.10"
"2011-04-15","11810.10","11707.60","11735.65","243.10","74.45","11950.70"
"2011-04-13","11531.45","11490.55","11839.50","365.80","-308.05","11856.35"
"2011-04-11","11591.00","11551.75","11597.80","85.25","-6.80","11637.00"
"2011-04-08","11751.80","11632.55","11673.25","220.80","78.55","11853.35"
"2011-04-07","11724.75","11656.70","11754.40","168.30","-29.65","11825.00"
"2011-04-06","11784.55","11686.55","11730.05","151.50","54.50","11838.05"
"2011-04-05","11853.60","11678.10","11798.90","183.05","54.70","11861.15"
"2011-04-04","11614.45","11614.45","11804.30","226.25","-189.85","11840.70"
"2011-04-01","11713.05","11540.85","11590.95","197.60","122.10","11738.45"
"2011-03-31","11804.95","11569.25","11705.45","329.15","99.50","11898.40"
"2011-03-30","11625.50","11625.50","11765.20","176.15","-139.70","11801.65"
"2011-03-29","11522.75","11507.45","11582.50","150.15","-59.75","11657.60"
